"type","group","category","title","path","subcat","image"
"def",25,"GEOM","Cube","http://everydaymath.uchicago.edu/img/vocab/cube-5.jpg","3D Shapes","nofile"
"def",25,"GEOM","Cylinder","http://everydaymath.uchicago.edu/img/vocab/cylinder-5.jpg","3D Shapes","nofile"
"def",25,"GEOM","Diameter","http://everydaymath.uchicago.edu/img/vocab/diameter-5.jpg","2D Shapes","nofile"
"def",25,"GEOM","Diameter","http://everydaymath.uchicago.edu/img/vocab/diameter-5.jpg","2D Shapes","nofile"
"def",25,"GEOM","Diameter","UCSMPg7-8diameter","Measurement","nofile"
"def",25,"GEOM","Edge","http://everydaymath.uchicago.edu/img/vocab/edge.jpg","Shapes","nofile"
"def",25,"GEOM","Equilateral Triangle","UCSMPg7-8triangleequilateral","Shape Recognition","nofile"
"def",25,"GEOM","Equilateral Triangles","http://everydaymath.uchicago.edu/img/vocab/equilateral-triangle.jpg","2D Shapes","nofile"
"def",25,"GEOM","Formula","http://everydaymath.uchicago.edu/img/vocab/formula-5.jpg","Shapes","nofile"
"def",25,"GEOM","Formula","http://everydaymath.uchicago.edu/img/vocab/formula-6.jpg","Basics","nofile"
"def",25,"GEOM","Hypotenuse","http://everydaymath.uchicago.edu/img/vocab/hypotenuse.jpg","2D Shapes","nofile"
"def",25,"GEOM","Hypotenuse","UCSMPg7-8hypotenuse","Measurement","nofile"
"def",25,"GEOM","Indirect Measurement","http://everydaymath.uchicago.edu/img/vocab/indirect-measurement.jpg","2D Shapes","nofile"
"def",25,"GEOM","Isosceles Triangle","UCSMPg7-8triangleisosceles","Shape Recognition","nofile"
"def",25,"GEOM","Leg Of A Right Triangle","http://everydaymath.uchicago.edu/img/vocab/leg-of-a-right-triangle.jpg","2D Shapes","nofile"
"def",25,"GEOM","Line Of Reflection (Mirror Line)","http://everydaymath.uchicago.edu/img/vocab/line-of-reflection-mirror-line.jpg","Transformations","nofile"
"def",25,"GEOM","Line Of Symmetry","UCSMPg7-8lineofsymmetry","Coordinates","nofile"
"def",25,"GEOM","Obtuse Angle","http://everydaymath.uchicago.edu/img/vocab/obtuse-angle.jpg","Angles","nofile"
"def",25,"GEOM","Obtuse Angle","UCSMPg7-8obtuseangle","Angles","nofile"
"def",25,"GEOM","Order Of Rotation Symmetry","http://everydaymath.uchicago.edu/img/vocab/order-of-rotation-symmetry.jpg","Coordinates","nofile"
"def",25,"GEOM","Ordered Pair","http://everydaymath.uchicago.edu/img/vocab/ordered-pair.jpg","Coordinates","nofile"
"def",25,"GEOM","Origin","UCSMPg7-8origin","Coordinates","nofile"
"def",25,"GEOM","Parallel Lines","UCSMPg7-8parallellines","Angles","nofile"
"def",25,"GEOM","Parallelogram","UCSMPg7-8parallelogram","Shape Recognition","nofile"
"def",25,"GEOM","Perpendicular","http://everydaymath.uchicago.edu/img/vocab/perpendicular.jpg","Angles","nofile"
"def",25,"GEOM","Perpendicular","UCSMPg7-8perpendicular","Angles","nofile"
"def",25,"GEOM","Polygon","UCSMPg7-8polygon","Shape Recognition","nofile"
"def",25,"GEOM","Polyhedron","http://everydaymath.uchicago.edu/img/vocab/polyhedron-5.jpg","3D Shapes","nofile"
"def",25,"GEOM","Prism","http://everydaymath.uchicago.edu/img/vocab/prism-5.jpg","3D Shapes","nofile"
"def",25,"GEOM","Prism","UCSMPg7-8prism","Shape Recognition","nofile"
"def",25,"GEOM","Pyramid","http://everydaymath.uchicago.edu/img/vocab/pyramid-5.jpg","3D Shapes","nofile"
"def",25,"GEOM","Pythagoream Theorem","UCSMPg7-8pythagoreantheorem","Measurement","nofile"
"def",25,"GEOM","Pythagorean Theorem","http://everydaymath.uchicago.edu/img/vocab/pythagorean-theorem.jpg","2D Shapes","nofile"
"def",25,"GEOM","Quadrilateral","UCSMPg7-8quadrilateral","Shape Recognition","nofile"
"def",25,"GEOM","Quadrilateral Sum Property","UCSMPg7-8quadrilateralsumproperty","Angles","nofile"
"def",25,"GEOM","Radius","http://everydaymath.uchicago.edu/img/vocab/radius.jpg","2D Shapes","nofile"
"def",25,"GEOM","Radius","http://everydaymath.uchicago.edu/img/vocab/radius.jpg","2D Shapes","nofile"
"def",25,"GEOM","Radius","UCSMPg7-8radius","Measurement","nofile"
"def",25,"GEOM","Rectangular Prism","UCSMPg7-8rectangularprism","Shape Recognition","nofile"
"def",25,"GEOM","Reflection (Flip)","http://everydaymath.uchicago.edu/img/vocab/reflection-flip.jpg","Transformations","nofile"
"def",25,"GEOM","Regular Polygon","http://everydaymath.uchicago.edu/img/vocab/regular-polygon.jpg","2D Shapes","nofile"
"def",25,"GEOM","Regular Tessellation","http://everydaymath.uchicago.edu/img/vocab/regular-tessellation.jpg","Leftovers","nofile"
"def",25,"GEOM","Rhombus","UCSMPg7-8rhombus","Shape Recognition","nofile"
"def",25,"GEOM","Right Angle","http://everydaymath.uchicago.edu/img/vocab/right-angle.jpg","Angles","nofile"
"def",25,"GEOM","Right Angle","UCSMPg7-8rightangle","Angles","nofile"
"def",25,"GEOM","Right Triangle","UCSMPg7-8triangleright","Shape Recognition","nofile"
"def",25,"GEOM","Rotation","UCSMPg7-8rotation","Coordinates","nofile"
"def",25,"GEOM","Rotation (Turn)","http://everydaymath.uchicago.edu/img/vocab/rotation-turn.jpg","Transformations","nofile"
"def",25,"GEOM","Rotation Symmetry","http://everydaymath.uchicago.edu/img/vocab/rotation-symmetry.jpg","Coordinates","nofile"
"def",25,"GEOM","Scalene Triangle","UCSMPg7-8trianglescalene","Shape Recognition","nofile"
"def",25,"GEOM","Similar Figures","http://everydaymath.uchicago.edu/img/vocab/similar-figures.jpg","2D Shapes","nofile"
"def",25,"GEOM","Similar Figures","UCSMPg7-8similarfigures","Scaling","nofile"
"def",25,"GEOM","Sphere","http://everydaymath.uchicago.edu/img/vocab/sphere-5.jpg","3D Shapes","nofile"
"def",25,"GEOM","Supplementary","UCSMPg7-8supplementary","Angles","nofile"
"def",25,"GEOM","Supplementary Angles","http://everydaymath.uchicago.edu/img/vocab/supplementary-angles.jpg","Angles","nofile"
"def",25,"GEOM","Surface Area","http://everydaymath.uchicago.edu/img/vocab/surface-area.jpg","3D Shapes","nofile"
"def",25,"GEOM","Surface Area","UCSMPg7-8surfacearea","Measurement","nofile"
"def",25,"GEOM","Translation","UCSMPg7-8translation","Coordinates","nofile"
"def",25,"GEOM","Translation (Slide)","http://everydaymath.uchicago.edu/img/vocab/translation-slide.jpg","Transformations","nofile"
"def",25,"GEOM","Translation Tessellation","http://everydaymath.uchicago.edu/img/vocab/translation-tessellation.jpg","Leftovers","nofile"
"def",25,"GEOM","Transversal","UCSMPg7-8transversal","Angles","nofile"
"def",25,"GEOM","Trapezoid","UCSMPg7-8trapezoid","Shape Recognition","nofile"
"def",25,"GEOM","Triangle Sum Property","UCSMPg7-8trianglesumproperty","Angles","nofile"
"def",25,"GEOM","Vertex","UCSMPg7-8vertex","Angles","nofile"
"def",25,"GEOM","Vertex (Vertices Or Vertexes)","http://everydaymath.uchicago.edu/img/vocab/vertex-vertices-or-vertexes.jpg","Shapes","nofile"
"def",25,"GEOM","Vertical (Opposite) Angles","http://everydaymath.uchicago.edu/img/vocab/vertical-opposite-angles.jpg","Angles","nofile"
"def",25,"GEOM","Vertical (Opposite) Angles","http://everydaymath.uchicago.edu/img/vocab/vertical-opposite-angles.jpg","Angles","nofile"
"def",25,"GEOM","Volume","http://everydaymath.uchicago.edu/img/vocab/volume.jpg","3D Shapes","nofile"
"def",25,"GEOM","Volume","UCSMPg7-8volume","Measurement","nofile"
"def",25,"GEOM","X-Intercept","UCSMPg7-8xintercept","Coordinates","nofile"
"def",25,"GEOM","Y-Intercept","UCSMPg7-8yintercept","Coordinates","nofile"
"def",25,"NS","Absolute Value","UCSMPg7-8absolutevalue","Absolute","nofile"
"def",25,"NS","Adding (Or Subtracting) Fractions Property","UCSMPg7-8adding(orsubtracting)fractionsproperty","Properties","nofile"
"def",25,"NS","Common Factor","http://everydaymath.uchicago.edu/img/vocab/common-factor.jpg","Prime","nofile"
"def",25,"NS","Common Factor","http://everydaymath.uchicago.edu/img/vocab/common-factor.jpg","Computations","nofile"
"def",25,"NS","Composite Number","http://everydaymath.uchicago.edu/img/vocab/composite-number.jpg","Prime","nofile"
"def",25,"NS","Dividing Fractions Property","UCSMPg7-8dividingfractionsproperty","Properties","nofile"
"def",25,"NS","Divisible By","http://everydaymath.uchicago.edu/img/vocab/divisible-by.jpg","Computations","nofile"
"def",25,"NS","Equal-Fractions Property","UCSMPg7-8equal-fractionsproperty","Properties","nofile"
"def",25,"NS","Exponent","http://everydaymath.uchicago.edu/img/vocab/exponent.jpg","Computations","nofile"
"def",25,"NS","Factor","http://everydaymath.uchicago.edu/img/vocab/factor-5.jpg","Prime","nofile"
"def",25,"NS","Factor","http://everydaymath.uchicago.edu/img/vocab/factor-6.jpg","Prime","nofile"
"def",25,"NS","Factor","UCSMPg7-8factor","Properties","nofile"
"def",25,"NS","Factor Tree","http://everydaymath.uchicago.edu/img/vocab/factor-tree.jpg","Prime","nofile"
"def",25,"NS","Factorization","UCSMPg7-8factorization","Properties","nofile"
"def",25,"NS","Greatest Common Factor","http://everydaymath.uchicago.edu/img/vocab/greatest-common-factor.jpg","Prime","nofile"
"def",25,"NS","Greatest Common Factor","http://everydaymath.uchicago.edu/img/vocab/greatest-common-factor-gcf.jpg","Computations","nofile"
"def",25,"NS","Integer","http://everydaymath.uchicago.edu/img/vocab/integer.jpg","Basics","nofile"
"def",25,"NS","Irrational Number","UCSMPg7-8irrationalnumber","Irrationality","nofile"
"def",25,"NS","Irrationality Of Root N Theorem","UCSMPg7-8irrationalityofrootntheorem","Irrationality","nofile"
"def",25,"NS","Least Common Denominator (Lcd)","UCSMPg7-8leastcommondenominator(LCD)","Properties","nofile"
"def",25,"NS","Least Common Multiple","http://everydaymath.uchicago.edu/img/vocab/least-common-multiple.jpg","Prime","nofile"
"def",25,"NS","Lowest Terms","UCSMPg7-8lowestterms","Basics","nofile"
"def",25,"NS","Multiplication Property Of -1","http://everydaymath.uchicago.edu/img/vocab/multiplication-property-of--1.jpg","Computations","nofile"
"def",25,"NS","Multiplying Fractions Property","UCSMPg7-8multiplyingfractionsproperty","Properties","nofile"
"def",25,"NS","Negative Numbers","http://everydaymath.uchicago.edu/img/vocab/negative-number.jpg","Ordering","nofile"
"def",25,"NS","Number Model","http://everydaymath.uchicago.edu/img/vocab/number-model-5.jpg","Computations","nofile"
"def",25,"NS","Number-And-Word-Notation","http://everydaymath.uchicago.edu/img/vocab/number-and-word-notation.jpg","Placement","nofile"
"def",25,"NS","Opposite Of A Number","http://everydaymath.uchicago.edu/img/vocab/opposite-of-a-number.jpg","Prime","nofile"
"def",25,"NS","Opposite Of A Number N","http://everydaymath.uchicago.edu/img/vocab/opposite-of-a-number-n.jpg","Computations","nofile"
"def",25,"NS","Opposite Of Opposites Property","UCSMPg7-8oppositeofoppositesproperty","Properties","nofile"
"def",25,"NS","Partial-Differences Subtraction","http://everydaymath.uchicago.edu/img/vocab/partial-differences-subtraction.jpg","Placement","nofile"
"def",25,"NS","Partial-Sums Addition","http://everydaymath.uchicago.edu/img/vocab/partial-sums-addition.jpg","Placement","nofile"
"def",25,"NS","Place Value","http://everydaymath.uchicago.edu/img/vocab/place-value-5.jpg","Placement","nofile"
"def",25,"NS","Power Of 10","http://everydaymath.uchicago.edu/img/vocab/power-of-10-6.jpg","Placement","nofile"
"def",25,"NS","Prime Factorization","http://everydaymath.uchicago.edu/img/vocab/prime-factorization.jpg","Prime","nofile"
"def",25,"NS","Prime Factorization","UCSMPg7-8primefactorization","Properties","nofile"
"def",25,"NS","Prime Number","http://everydaymath.uchicago.edu/img/vocab/prime-number.jpg","Prime","nofile"
"def",25,"NS","Product","http://everydaymath.uchicago.edu/img/vocab/product.jpg","Prime","nofile"
"def",25,"NS","Quick Common Denominator","http://everydaymath.uchicago.edu/img/vocab/quick-common-denominator.jpg","Prime","nofile"
"def",25,"NS","Rational Number","UCSMPg7-8rationalnumber","Basics","nofile"
"def",25,"NS","Reciprocals","UCSMPg7-8reciprocals","Properties","nofile"
"def",25,"NS","Scientific Notation","http://everydaymath.uchicago.edu/img/vocab/scientific-notation.jpg","Placement","nofile"
"def",25,"NS","Scientific Notation","http://everydaymath.uchicago.edu/img/vocab/scientific-notation.jpg","Placement","nofile"
"def",25,"NS","Square Number","http://everydaymath.uchicago.edu/img/vocab/square-number-5.jpg","Computations","nofile"
"def",25,"NS","Standard Notation","http://everydaymath.uchicago.edu/img/vocab/standard-notation.jpg","Placement","nofile"
"def",25,"NS","Standard Notation","http://everydaymath.uchicago.edu/img/vocab/standard-notation.jpg","Basics","nofile"
"def",25,"NS","Trade-First Subtraction","http://everydaymath.uchicago.edu/img/vocab/trade-first-subtraction.jpg","Placement","nofile"
"def",25,"NS","Trade-First Subtraction","http://everydaymath.uchicago.edu/img/vocab/trade-first-subtraction.jpg","Computations","nofile"
"def",25,"NS","Tree Diagram","http://everydaymath.uchicago.edu/img/vocab/tree-diagram.jpg","Prime","nofile"
"def",25,"pr","Bar Graph","http://everydaymath.uchicago.edu/img/vocab/bar-graph.jpg","Models","nofile"
"def",25,"pr","Circle Graph","http://everydaymath.uchicago.edu/img/vocab/circle-graph.jpg","Models","nofile"
"def",25,"pr","Common Denominator","http://everydaymath.uchicago.edu/img/vocab/common-denominator.jpg","Basics","nofile"
"def",25,"pr","Common Denominator","http://everydaymath.uchicago.edu/img/vocab/common-denominator.jpg","Basics","nofile"
"def",25,"pr","Denominator","http://everydaymath.uchicago.edu/img/vocab/denominator.jpg","Computations","nofile"
"def",25,"pr","Division Of Fractions Property","http://everydaymath.uchicago.edu/img/vocab/division-of-fractions-property.jpg","Computations","nofile"
"def",25,"pr","Equivalent Fractions","http://everydaymath.uchicago.edu/img/vocab/equivalent-fractions.jpg","Computations","nofile"
"def",25,"pr","Equivalent Fractions","http://everydaymath.uchicago.edu/img/vocab/equivalent-fractions.jpg","Inequality","nofile"
"def",25,"pr","Improper Fraction","http://everydaymath.uchicago.edu/img/vocab/improper-fraction.jpg","Inequality","nofile"
"def",25,"pr","Improper Fractions","http://everydaymath.uchicago.edu/img/vocab/improper-fraction.jpg","Computations","nofile"
"def",25,"pr","Inequality","http://everydaymath.uchicago.edu/img/vocab/inequality.jpg","Inequality","nofile"
"def",25,"pr","Least Common Denominator","http://everydaymath.uchicago.edu/img/vocab/least-common-denominator-lcd.jpg","Basics","nofile"
"def",25,"pr","Least Common Multiple","http://everydaymath.uchicago.edu/img/vocab/least-common-multiple-lcm.jpg","Computations","nofile"
"def",25,"pr","Mixed Number","http://everydaymath.uchicago.edu/img/vocab/mixed-number.jpg","Computations","nofile"
"def",25,"pr","Mixed Number","http://everydaymath.uchicago.edu/img/vocab/mixed-number.jpg","Inequality","nofile"
"def",25,"pr","Numerator","http://everydaymath.uchicago.edu/img/vocab/numerator-5.jpg","Computations","nofile"
"def",25,"pr","Percent","http://everydaymath.uchicago.edu/img/vocab/percent.jpg","Ratios","nofile"
"def",25,"pr","Percent","http://everydaymath.uchicago.edu/img/vocab/percent.jpg","Computations","nofile"
"def",25,"pr","Per-Unit Rate","http://everydaymath.uchicago.edu/img/vocab/per-unit-rate.jpg","Ratios","nofile"
"def",25,"pr","Proper Fraction","http://everydaymath.uchicago.edu/img/vocab/proper-fraction.jpg","Inequality","nofile"
"def",25,"pr","Proportion","http://everydaymath.uchicago.edu/img/vocab/proportion.jpg","Ratios","nofile"
"def",25,"pr","Quick Common Denominator","http://everydaymath.uchicago.edu/img/vocab/quick-common-denominator-qcd.jpg","Basics","nofile"
"def",25,"pr","Rate","http://everydaymath.uchicago.edu/img/vocab/rate.jpg","Ratios","nofile"
"def",25,"pr","Rate","http://everydaymath.uchicago.edu/img/vocab/rate.jpg","Ratios","nofile"
"def",25,"pr","Ratio","http://everydaymath.uchicago.edu/img/vocab/ratio.jpg","Ratios","nofile"
"def",25,"pr","Ratio","http://everydaymath.uchicago.edu/img/vocab/ratio.jpg","Ratios","nofile"
"def",25,"pr","Reciprocals","http://everydaymath.uchicago.edu/img/vocab/reciprocals.jpg","Computations","nofile"
"def",25,"pr","Repeating Decimals","http://everydaymath.uchicago.edu/img/vocab/repeating-decimal.jpg","Ratios","nofile"
"def",25,"pr","Scale Factor","http://everydaymath.uchicago.edu/img/vocab/scale-factor.jpg","Ratios","nofile"
"def",25,"pr","Simplest Form","http://everydaymath.uchicago.edu/img/vocab/simplest-form.jpg","Basics","nofile"
"def",25,"pr","Simplest Form Of A Fraction","http://everydaymath.uchicago.edu/img/vocab/simplest-form-of-a-fraction.jpg","Inequality","nofile"
"def",25,"pr","Size Change Factor","http://everydaymath.uchicago.edu/img/vocab/size-change-factor.jpg","Ratios","nofile"
"def",25,"pr","Coefficient","UCSMPg7-8coefficient","Functions","nofile"
"def",25,"pr","Degree Of A Polynomial","UCSMPg7-8degreeofapolynomial","Functions","nofile"
"def",25,"pr","Dependent Variable","UCSMPg7-8dependentvariable","Functions","nofile"
"def",25,"pr","Direct Variation","UCSMPg7-8directvariation","Ratios","nofile"
"def",25,"pr","Domain Of A Function","UCSMPg7-8domainofafunction","Functions","nofile"
"def",25,"pr","Domain Of A Variable","UCSMPg7-8domainofavariable","Functions","nofile"
"def",25,"pr","Function","UCSMPg7-8function","Functions","nofile"
"def",25,"pr","Greatest Common Factor","UCSMPg7-8greatestcommonfactor(GCF)","Functions","nofile"
"def",25,"pr","Independent Variable","UCSMPg7-8independentvariable","Functions","nofile"
"def",25,"pr","Point-Slope Form","UCSMPg7-8pointslopeform","Functions","nofile"
"def",25,"pr","Proportion","UCSMPg7-8proportion","Ratios","nofile"
"def",25,"pr","Quadrant","UCSMPg7-8quadrant","Graphs","nofile"
"def",25,"pr","Ratio","UCSMPg7-8ratio","Basics","nofile"
"def",25,"pr","Ratio Comparison Model For Division","UCSMPg7-8ratiocomparisonmodelfordivision","Basics","nofile"
"def",25,"pr","Slope","UCSMPg7-8slope","Graphs","nofile"
"def",25,"pr","Slope-Intercept Form","UCSMPg7-8slopeinterceptform","Functions","nofile"
"def",25,"sp","Equally Likey Outcomes","http://everydaymath.uchicago.edu/img/vocab/equally-likely-outcomes-5.jpg","Probability","nofile"
"def",25,"sp","Equally Likey Outcomes","http://everydaymath.uchicago.edu/img/vocab/equally-likely-outcomes-6.jpg","Probability","nofile"
"def",25,"sp","Estimation Challenge","http://everydaymath.uchicago.edu/img/vocab/estimation-challenge.jpg","Basics","nofile"
"def",25,"sp","Expected Outcome","http://everydaymath.uchicago.edu/img/vocab/expected-outcome.jpg","Probability","nofile"
"def",25,"sp","Majority","http://everydaymath.uchicago.edu/img/vocab/majority.jpg","Probability","nofile"
"def",25,"sp","Maximum","http://everydaymath.uchicago.edu/img/vocab/maximum.jpg","Data","nofile"
"def",25,"sp","Maximum","http://everydaymath.uchicago.edu/img/vocab/maximum.jpg","Data","nofile"
"def",25,"sp","Mean","http://everydaymath.uchicago.edu/img/vocab/mean.jpg","Data","nofile"
"def",25,"sp","Median","http://everydaymath.uchicago.edu/img/vocab/median.jpg","Data Description","nofile"
"def",25,"sp","Median","http://everydaymath.uchicago.edu/img/vocab/median.jpg","Data","nofile"
"def",25,"sp","Minimum","http://everydaymath.uchicago.edu/img/vocab/minimum.jpg","Data","nofile"
"def",25,"sp","Minimum","http://everydaymath.uchicago.edu/img/vocab/minimum.jpg","Data","nofile"
"def",25,"sp","Mode","http://everydaymath.uchicago.edu/img/vocab/mode.jpg","Data","nofile"
"def",25,"sp","Multiplication Counting Principle","http://everydaymath.uchicago.edu/img/vocab/multiplication-counting-principle.jpg","Probability","nofile"
"def",25,"sp","Outcome","http://everydaymath.uchicago.edu/img/vocab/outcome.jpg","Probability","nofile"
"def",25,"sp","Population","http://everydaymath.uchicago.edu/img/vocab/population.jpg","Data","nofile"
"def",25,"sp","Predict","http://everydaymath.uchicago.edu/img/vocab/predict.jpg","Probability","nofile"
"def",25,"sp","Probability","http://everydaymath.uchicago.edu/img/vocab/probability.jpg","Probability","nofile"
"def",25,"sp","Probability","http://everydaymath.uchicago.edu/img/vocab/probability.jpg","Probability","nofile"
"def",25,"sp","Probability Tree Diagram","http://everydaymath.uchicago.edu/img/vocab/probability-tree-diagram.jpg","Probability","nofile"
"def",25,"sp","Random Number","http://everydaymath.uchicago.edu/img/vocab/random-number.jpg","Probability","nofile"
"def",25,"sp","Range","http://everydaymath.uchicago.edu/img/vocab/range.jpg","Data","nofile"
"def",25,"sp","Sample","http://everydaymath.uchicago.edu/img/vocab/sample.jpg","Data","nofile"
"def",25,"sp","Simulation","http://everydaymath.uchicago.edu/img/vocab/simulation.jpg","Probability","nofile"
"def",25,"sp","Stem-And-Leaf Plot","http://everydaymath.uchicago.edu/img/vocab/stem-and-leaf-plot.jpg","Data","nofile"
"def",25,"sp","Stem-And-Leaf Plot","http://everydaymath.uchicago.edu/img/vocab/stem-and-leaf-plot.jpg","Data","nofile"
"def",25,"sp","Venn Diagram","http://everydaymath.uchicago.edu/img/vocab/venn-diagram.jpg","Models","nofile"
"def",25,"SP","Average","UCSMPg7-8average","Data Descriptions","nofile"
"def",25,"SP","Box Plot","UCSMPg7-8boxplot","Data Descriptions","nofile"
"def",25,"SP","Data Set","UCSMPg7-8dataset","Data Descriptions","nofile"
"def",25,"SP","Deviation","UCSMPg7-8deviation","Data Descriptions","nofile"
"def",25,"SP","First Quartile (Q1)","UCSMPg7-8firstquartile(Q1)","Data Descriptions","nofile"
"def",25,"SP","Frequency","UCSMPg7-8frequency","Probability","nofile"
"def",25,"SP","Interquartile Range (Iqr)","UCSMPg7-8interquartilerange(IQR)","Data Descriptions","nofile"
"def",25,"SP","Mean","UCSMPg7-8meanSEEaverage","Data Descriptions","nofile"
"def",25,"SP","Median","UCSMPg7-8median","Data Descriptions","nofile"
"def",25,"SP","Mode","UCSMPg7-8mode","Data Descriptions","nofile"
"def",25,"SP","Multiplication Counting Principle","UCSMPg7-8multiplicationcountingprinciple","Combinations","nofile"
"def",25,"SP","Outlier","UCSMPg7-8outlier","Data Descriptions","nofile"
"def",25,"SP","Probability","UCSMPg7-8probability","Probability","nofile"
"def",25,"SP","Probability Formula For Geometric Regions","UCSMPg7-8probabilityformulaforgeometricregions","Probability","nofile"
"def",25,"SP","Quartile","UCSMPg7-8quartile","Data Descriptions","nofile"
"def",25,"SP","Random","UCSMPg7-8random","Probability","nofile"
"def",25,"SP","Range","UCSMPg7-8range","Data Descriptions","nofile"
"def",25,"SP","Relative Frequency","UCSMPg7-8relativefrequency","Probability","nofile"
"def",25,"SP","Scatter Plot","UCSMPg7-8scatterplot","Graphs","nofile"
"def",25,"SP","Stem And Leaf Plot","UCSMPg7-8stemandleafplot","Charts","nofile"
"def",25,"SP","Third Quartile","UCSMPg7-8thirdquartile","Data Descriptions","nofile"
"vid",25,"EE","Distributive Property Example 1","ewEorPD4kdA","Algebra","nofile"
"vid",25,"EE","Expression Terms, Factors And Coefficients","9_VCk9tWT0Y","Algebra","nofile"
"vid",25,"EE","Inequalities In One Variable 1 Exercise","aINeMQH77jg","Variables","nofile"
"vid",25,"EE","Introduction To Order Of Operations","ClYdw4d4OmA","Algebra","nofile"
"vid",25,"EE","Intuition Why We Divide Both Sides","Ye13MIPv6n0","Algebra","nofile"
"vid",25,"EE","One-Step Equation Intuition","kbqO0YTUyAY","Algebra","nofile"
"vid",25,"EE","Representing A Relationship With A Simple Equation","XN48Ba9Ncr8","Algebra","nofile"
"vid",25,"EE","Simple Equations Of The Form Ax = B","9Ek61w1LxSc","Algebra","nofile"
"vid",25,"EE","Variables, Expressions, And Equations","vDqOoI-4Z6M","Algebra","nofile"
"vid",25,"EE","What Is A Variable?","tHYis-DP0oU","Variables","nofile"
"vid",25,"EE","Why We Do The Same Thing To Both Sides: Simple Equations","5FBDqY41GjU","Algebra","nofile"
"vid",25,"EE","Basic Linear Equation Word Problem","roHvNNFXr4k","Equations","nofile"
"vid",25,"EE","Combining Like Terms","CLWpkv6ccpA","Properties","nofile"
"vid",25,"EE","Combining Like Terms And The Distributive Property","3NHSwiv_pSE","Properties","nofile"
"vid",25,"EE","Exponent Properties Involving Products","zM_p7tfWvLU","Exponents","nofile"
"vid",25,"EE","Exponent Properties Involving Quotients","AR1uqNbjM5s","Exponents","nofile"
"vid",25,"EE","Exponent Rules Part 1","kITJ6qH7jS0","Exponents","nofile"
"vid",25,"EE","Exponent Rules Part 2","rEtuPhl6930","Exponents","nofile"
"vid",25,"EE","Inequalities Using Multiplication And Division","PNXozoJWsWc","Equations","nofile"
"vid",25,"EE","Introduction To Exponents","XZRQhkii0h0","Exponents","nofile"
"vid",25,"EE","Introduction To Order Of Operations","ClYdw4d4OmA","Properties","nofile"
"vid",25,"EE","Negative Exponent Intuition","Tqpcku0hrPU","Exponents","nofile"
"vid",25,"EE","Negative Exponents","JnpqlXN9Whw","Exponents","nofile"
"vid",25,"EE","Order Of Operations With Exponents","gjrGd9TjjnY","Properties","nofile"
"vid",25,"EE","Powers Of 1 And -1","jYOfMszfzAQ","Exponents","nofile"
"vid",25,"EE","Raising A Number To The 0Th And 1St Power","dAvosUEUH6I","Exponents","nofile"
"vid",25,"EE","Scientific Notation","i6lfVUp5RW8","Scientific Notation","nofile"
"vid",25,"EE","Solving Ax + B = C","XoEn1LfVoTo","Equations","nofile"
"vid",25,"EE","Two-Step Equations","tuVd355R-OQ","Equations","nofile"
"vid",25,"EE","Why We Do The Same Thing To Both Sides: Simple Equations","5FBDqY41GjU","Equations","nofile"
"vid",25,"EE","Why We Do The Same Thing To Both Sides: Two-Step Equations","_y_Q3_B2Vh8","Equations","nofile"
"vid",25,"GEOM","30-60-90 Triangle Side Ratios Proof","SFL4stapeUs","Angles","nofile"
"vid",25,"GEOM","45-45-90 Triangle Side Ratios","McINBOFCGH8","Angles","nofile"
"vid",25,"GEOM","Area Of A Circle","ZyOhRgnFmIY","Measurement","nofile"
"vid",25,"GEOM","Circles: Radius, Diameter, And Circumference","jyLRpr2P0MQ","Measurement","nofile"
"vid",25,"GEOM","Circumference From Area","Rcb7ZUTOQ1I","Measurement","nofile"
"vid",25,"GEOM","Complementary And Supplementary Angles","BTnAlNSgNsY","Angles","nofile"
"vid",25,"GEOM","Cylinder Volume And Surface Area","gL3HxBQyeg0","Measurement","nofile"
"vid",25,"GEOM","Figuring Out Angles Between Transversal And Parallel Lines","2WjGD3LZEWo","Angles","nofile"
"vid",25,"GEOM","How We Measure Volume","xMz9WFvox9g","3D Shapes","nofile"
"vid",25,"GEOM","Identifying Parallel And Perpendicular Lines","aq_XL6FrmGs","Angles","nofile"
"vid",25,"GEOM","Language And Notation Of Basic Geometry","il0EJrY64qE","Computation","nofile"
"vid",25,"GEOM","Measuring Volume As Area Times Length","daCT_24RnIY","3D Shapes","nofile"
"vid",25,"GEOM","Parts Of A Circle","04N79tItPEA","Measurement","nofile"
"vid",25,"GEOM","Perimeter And Area Basics","LoaBd-sPzkU","Shapes","nofile"
"vid",25,"GEOM","Quadrants Of Coordinate Plane","1op92ojA6q0","Coordinates","nofile"
"vid",25,"GEOM","Quadrilateral Overview","Ka82QC4QvGA","2D Shapes","nofile"
"vid",25,"GEOM","Quadrilateral Properties","5CeBlu260Rw","2D Shapes","nofile"
"vid",25,"GEOM","Solid Geometry Volume","ZqzAOZ9pP9Q","Measurement","nofile"
"vid",25,"GEOM","Solid Geometry Volume","ZqzAOZ9pP9Q","Measurement","nofile"
"vid",25,"GEOM","Solving For Angles","TOobWKx1xe0","Angles","nofile"
"vid",25,"GEOM","Sum Of Interior Angles Of Any Polygon","ilsS0IDaQ5A","Angles","nofile"
"vid",25,"GEOM","The Pythagorean Theorem Intro","AA6RfgP-AHU","Measurement","nofile"
